NOMBDEP;NOMBPROV;NOMBDIST;UBIGEO;BUDGET;SEX_M;AGE_66_120;AREA_URB;AREA_RUR;SUBSIDY;CASES_COVID;UBN_1;UBN_2;UBN_3;UBN_4;UBN_5;UBN_6
ANCASH;MARISCAL LUZURIAGA;CASCA;21302;326111.5;188111;50511;36577;362723;0;22;97.040001;40.610001;43.490002;75.209999;3.1300001;25.469999
ANCASH;MARISCAL LUZURIAGA;ELEAZAR GUZMAN BARRON;21303;108614.55;64562;15242;15242;117258;0;8;93.449997;18.15;0.60000002;16.07;9.8199997;21.73
ANCASH;MARISCAL LUZURIAGA;FIDEL OLIVAS ESCUDERO;21304;148992.76;101346;21227;18288;189412;760;13;95.040001;16.280001;8.3199997;26.02;2.8299999;23.01
ANCASH;MARISCAL LUZURIAGA;LLAMA;21305;83619.43;54771;19164;12849;94951;2280;13;90.18;8.6300001;7.7399998;71.43;0.30000001;16.370001
ANCASH;MARISCAL LUZURIAGA;LLUMPA;21306;304363;291056;51049;36355;575145;4560;21;93.769997;8.1700001;2.74;19.700001;3.99;28.68
ANCASH;MARISCAL LUZURIAGA;LUCMA;21307;221044.37;139774;30807;13607;283793;0;4;94.410004;15.32;7.7199998;19.57;0.88999999;31.209999
ANCASH;MARISCAL LUZURIAGA;MUSGA;21308;107967.14;51280;11759;34513;70987;760;4;96.68;11.96;31.559999;70.43;2.99;13.29
ANCASH;OCROS;OCROS;21401;144840.52;63879;20686;85101;40299;25840;38;78.550003;12.59;13.75;31.469999;0;2.0999999
ANCASH;OCROS;ACAS;21402;184330.22;35364;9323;36436;33864;0;3;94.220001;15.56;43.110001;67.559998;2.22;1.78
ANCASH;OCROS;CAJAMARQUILLA;21403;82903.2;13510;6433;27342;858;2280;1;96.580002;10.26;12.82;49.57;2.5599999;5.1300001
ANCASH;OCROS;CARHUAPAMPA;21404;131185.2;24739;9960;42945;3855;4560;18;79.800003;8.3699999;9.8500004;25.620001;1.97;4.9299998
ANCASH;OCROS;COCHAS;21405;62119.6;78122;16610;49188;101912;0;4;81.93;12.18;30.67;34.450001;1.47;2.73
ANCASH;OCROS;CONGAS;21406;50000;71564;18212;95239;33961;760;13;90.68;12.95;16.139999;59.549999;0.44999999;3.4100001
ANCASH;OCROS;LLIPA;21407;96238;14150;5360;25834;2466;3800;0;71.550003;9.4799995;12.93;37.93;0;5.1700001
ANCASH;OCROS;SAN CRISTOBAL DE RAJAN;21408;133703.28;17912;9224;28852;11048;1520;0;95.879997;7.2199998;18.040001;72.68;1.55;6.1900001
ANCASH;OCROS;SAN PEDRO;21409;152180.03;35549;12314;24627;41973;10640;4;74.519997;11.97;37.84;47.880001;0;1.9299999
ANCASH;OCROS;SANTIAGO DE CHILCAS;21410;111741.07;18300;7812;31677;4923;3040;1;87.970001;10.76;13.92;58.860001;0;5.6999998
ANCASH;PALLASCA;CABANA;21501;129990.67;116921;29553;183119;63081;90440;10;71.550003;9.3400002;13.65;11.06;1.72;4.7399998
ANCASH;PALLASCA;BOLOGNESI;21502;49759.88;54024;15359;37376;68524;3040;1;85.919998;7.9400001;15.52;13;1.8099999;4.3299999
ANCASH;PALLASCA;CONCHUCOS;21503;349756.6;385724;63284;455884;329316;14440;10;89.889999;13.68;9.1899996;19.299999;2.04;8.3199997
ANCASH;PALLASCA;HUACASCHUQUE;21504;50000;26874;6020;21069;33431;0;2;85.900002;14.1;11.54;19.23;1.28;9.6199999
ANCASH;PALLASCA;HUANDOVAL;21505;86983.81;51143;13753;64036;35564;760;0;83.620003;10.58;13.31;19.799999;3.0699999;3.0699999
ANCASH;PALLASCA;LACABAMBA;21506;53499.49;27311;8172;30860;23440;3800;0;86.25;13.75;5;5.6300001;0.63;5
ANCASH;PALLASCA;LLAPO;21507;50000;28279;7527;56987;1613;6840;0;90.910004;6.9499998;0;3.21;1.0700001;7.4899998
ANCASH;PALLASCA;PALLASCA;21508;99999.56;121093;34061;101645;147955;9880;37;87.860001;11.05;5.1799998;17.049999;1.23;7.5
ANCASH;PALLASCA;PAMPAS;21509;100000;190482;50280;254943;149657;32680;13;81.739998;11.15;5.9000001;18.42;2.4200001;13.97
ANCASH;PALLASCA;SANTA ROSA;21510;74250;56289;15684;32656;71544;22800;1;87.650002;7.0999999;10.49;5.5599999;1.23;2.78
ANCASH;PALLASCA;TAUCA;21511;99997.94;131183;36959;126886;147514;20520;9;83.400002;7.73;6.3400002;5.6999998;1.77;8.8699999
ANCASH;POMABAMBA;POMABAMBA;21601;597485.4;701986;147540;595931;889269;47120;276;71.790001;12.71;4.0900002;12.44;1.65;17.02
ANCASH;POMABAMBA;HUAYLLAN;21602;100000;150893;33641;54108;267492;0;35;89.410004;9.6099997;2.8399999;6.9899998;3.28;26.75
ANCASH;POMABAMBA;PAROBAMBA;21603;124666;297915;71321;100176;521024;4560;32;93.290001;7.0100002;7.9200001;24.23;8.3400002;32.080002
ANCASH;POMABAMBA;QUINUABAMBA;21604;171975;115178;24277;24385;215115;2280;12;91.309998;25.91;2.1300001;19.049999;4.4200001;36.740002
ANCASH;RECUAY;RECUAY;21701;73110;216223;71714;333191;131009;113240;104;59.290001;11.83;2.5699999;16.610001;1.03;7.27
ANCASH;RECUAY;CATAC;21702;79800;194106;39318;290133;122167;83600;73;57.189999;18.709999;6.27;8.3800001;1.6799999;4.3200002
ANCASH;RECUAY;COTAPARACO;21703;86657;19870;5507;34233;4967;4560;2;75.209999;8.2600002;25.620001;14.88;0.82999998;5.79
ANCASH;RECUAY;HUAYLLAPAMPA;21704;77617;29934;16534;36094;30906;3040;11;93.559998;10.23;33.330002;58.709999;0.38;9.8500004
ANCASH;RECUAY;LLACLLIN;21705;84166.32;38252;15344;72290;12210;2280;8;83.389999;8.46;5.02;45.450001;2.51;13.17
ANCASH;RECUAY;MARCA;21706;50000;85330;43421;158671;12529;3040;20;91.279999;19.690001;38.029999;39.599998;6.9400001;12.3
ANCASH;RECUAY;PAMPAS CHICO;21707;96695.59;45241;17492;54202;40598;2280;19;82.910004;11.68;9.1199999;27.639999;2.28;10.83
ANCASH;RECUAY;PARARIN;21708;50000;82760;24201;43541;120359;760;21;89.410004;13.33;58.630001;94.709999;3.53;2.9400001
ANCASH;RECUAY;TAPACOCHA;21709;64193;22048;9186;30910;14590;5320;4;83.220001;18.120001;7.3800001;30.200001;2.01;10.74
ANCASH;RECUAY;TICAPAMPA;21710;90666.78;122366;39529;180795;85105;18240;59;56.509998;10.42;3.78;11.46;1.04;7.8099999
ANCASH;SANTA;CHIMBOTE;21801;2651601.74;10858125;2512087;21421332;843768;7713240;8492;18.879999;8.7399998;3.1400001;0.62;1.8;1.51
ANCASH;SANTA;CACERES DEL PERU;21802;157626.5;253696;76420;107410;375990;55480;45;76.949997;11.1;23.540001;16.23;4.3600001;6.75
ANCASH;SANTA;COISHCO;21803;316888.07;852767;150403;1748300;0;549480;771;24.09;12.41;0.67000002;1.9400001;1.8200001;2.0799999
ANCASH;SANTA;MACATE;21804;122567;172720;48984;33322;300678;760;5;88.360001;7.0900002;15.18;15.99;4.0500002;4.5500002
ANCASH;SANTA;MORO;21805;152616.78;457412;87195;476850;408650;94240;102;68.360001;10.84;12.12;5.8800001;3.8;8.2799997
ANCASH;SANTA;NEPEÑA;21806;305006.73;786693;174290;1467302;97198;487160;135;32.139999;6;0.97000003;5.2800002;2.76;3.97
ANCASH;SANTA;SAMANCO;21807;132130.84;269388;47434;410358;116642;134520;140;36.75;7.1599998;1.54;7.5;0.87;3.3499999
ANCASH;SANTA;SANTA;21808;199631.4;1075580;168396;1969878;195722;488680;736;31.530001;10.58;0.37;9.5799999;2.3699999;2.24
ANCASH;SANTA;NUEVO CHIMBOTE;21809;1479544.59;8469351;1258878;17327928;103972;3990760;5665;26.83;7.5799999;0.75999999;0.44999999;1.33;0.83999997
ANCASH;SIHUAS;SIHUAS;21901;203607.59;265789;56622;448864;114436;56240;156;46.389999;12.12;3.77;12.81;1.3200001;6.5900002
ANCASH;SIHUAS;ACOBAMBA;21902;50000;85837;13314;83347;87353;0;6;97.599998;12.74;3.6099999;8.8900003;4.8099999;11.06
ANCASH;SIHUAS;ALFONSO UGARTE;21903;119218.63;26505;9304;18932;35268;3040;7;98.779999;16.459999;0;25;2.4400001;11.59
ANCASH;SIHUAS;CASHAPAMPA;21904;111453;140077;34965;68631;227869;0;2;91.870003;10.8;7.1599998;18.08;3.03;22.209999
ANCASH;SIHUAS;CHINGALPO;21905;101399.12;48621;10829;50029;47971;1520;26;94.300003;3.8;2.28;7.2199998;3.04;9.8900003
ANCASH;SIHUAS;HUAYLLABAMBA;21906;120000;173197;43624;101861;268239;3040;20;94.660004;7.7199998;8.6099997;4.9499998;2.0799999;14.24
ANCASH;SIHUAS;QUICHES;21907;137144.15;116066;27609;53161;190339;3040;14;92.089996;8.4899998;5.8600001;12.88;2.05;17.57
ANCASH;SIHUAS;RAGASH;21908;102395;123841;27713;37131;209469;5320;4;93.099998;10.19;20.690001;8.8500004;2.0999999;14.39
ANCASH;SIHUAS;SAN JUAN;21909;200000;321956;62248;65712;593788;2280;6;96.410004;9.8000002;7.98;16.18;2.79;18.059999
ANCASH;SIHUAS;SICSIBAMBA;21910;148974;74572;24785;74355;86045;1520;6;92.989998;7.4099998;1.6;16.23;2;20.84
ANCASH;YUNGAY;YUNGAY;22001;1380862.5;1064617;234096;1051927;1131073;184680;248;59.43;10.39;7.79;6.4400001;2.4100001;7.2600002
ANCASH;YUNGAY;CASCAPARA;22002;62933.7;90518;17814;17257;168343;5320;2;92.889999;12.13;7.5300002;6.9000001;3.1400001;9.21
ANCASH;YUNGAY;MANCOS;22003;173029.48;333722;98514;263371;434129;49400;33;73.529999;7.7800002;3.27;6.8899999;4.21;14.13
ANCASH;YUNGAY;MATACOTO;22004;92982.5;74026;17032;35956;113544;9880;7;75.190002;20.93;2.5799999;7.2399998;1.29;10.59
ANCASH;YUNGAY;QUILLO;22005;398938.12;631380;85601;139812;1144988;21280;76;91.830002;15.9;21.049999;12.57;7.0799999;17.959999
ANCASH;YUNGAY;RANRAHIRCA;22006;90587.02;143828;36848;109652;183348;39520;39;73.57;11.04;4.0900002;3.5999999;1.74;10.05
ANCASH;YUNGAY;SHUPLUY;22007;53266.15;98075;19148;21708;182792;9120;3;90.529999;11.64;1.58;7.6900001;1.38;11.64
ANCASH;YUNGAY;YANAMA;22008;99962.5;276971;66237;44084;535016;9880;16;91.809998;5.29;2.3900001;11.28;2.77;17.27
APURIMAC;ABANCAY;ABANCAY;30101;695518.21;3570676;438136;6739803;670797;1642360;3413;23.73;14.98;0.72000003;2.8699999;1.08;2.02
APURIMAC;ABANCAY;CHACOCHE;30102;88405.2;68186;18802;109528;34772;19760;9;82.349998;14;3.25;26.17;0.81;11.97
APURIMAC;ABANCAY;CIRCA;30103;101302.1;105565;48365;36925;169675;1520;9;90.089996;7.8299999;9.1800003;45.779999;1.47;16.030001
APURIMAC;ABANCAY;CURAHUASI;30104;365342.96;887242;168885;806028;987372;137560;156;74.419998;12;3.8099999;11.14;2.04;8.4499998
APURIMAC;ABANCAY;HUANIPACA;30105;52110.4;163892;42474;68185;256315;760;7;95.480003;12.72;12.07;23.32;3.5;17.790001
APURIMAC;ABANCAY;LAMBRAMA;30106;70385;160062;66041;119622;207978;3040;40;92.860001;15.1;10.15;29.950001;1.87;16.799999
APURIMAC;ABANCAY;PICHIRHUA;30107;50000;154747;63213;54717;257383;4560;14;90.839996;10.9;12.83;19.959999;4.1500001;16.299999
APURIMAC;ABANCAY;SAN PEDRO DE CACHORA;30108;58837.5;132967;39414;76790;199110;3800;25;89.440002;7.1199999;6.0500002;15.3;2.3699999;17.200001
APURIMAC;ABANCAY;TAMBURCO;30109;133159.8;586842;70679;1025190;191310;279680;291;32.139999;18.360001;0.57999998;3.4000001;0.85000002;3.55
APURIMAC;ANDAHUAYLAS;ANDAHUAYLAS;30201;715185.07;2099773;234338;3591771;795529;645240;1046;46.18;15.18;1.24;2.6199999;2.4200001;4.3699999
APURIMAC;ANDAHUAYLAS;ANDARAPA;30202;100000;281258;78442;142593;447307;1520;32;94.75;10.44;2.03;0.68000001;1.8099999;22.23
APURIMAC;ANDAHUAYLAS;CHIARA;30203;49910.84;64023;19087;79510;49190;0;2;95.800003;12.59;3.5;2.0999999;0.93000001;15.85
APURIMAC;ANDAHUAYLAS;HUANCARAMA;30204;147291;238028;62725;272063;241737;20520;35;85.089996;7.52;2.8299999;17.129999;1.42;17.07
APURIMAC;ANDAHUAYLAS;HUANCARAY;30205;165227.12;199191;59779;47234;362166;7600;16;92.07;13.5;3.9200001;7.54;2.2;21.110001
APURIMAC;ANDAHUAYLAS;HUAYANA;30206;54227;37837;11994;48086;29114;1520;2;95.800003;11.83;2.6700001;3.8199999;0.75999999;12.6
APURIMAC;ANDAHUAYLAS;KISHUARA;30207;107618.57;312463;61205;145321;496079;6840;5;95.480003;8.8800001;3.75;6.23;4.4099998;14.78
APURIMAC;ANDAHUAYLAS;PACOBAMBA;30208;82516;175109;47459;44077;313123;4560;12;94.330002;6.52;6.7800002;6.7800002;1.63;16.389999
APURIMAC;ANDAHUAYLAS;PACUCHA;30209;200000;391977;105276;104622;725478;3040;23;94.620003;4.5799999;1.0599999;4.3200002;2.6300001;19.92
APURIMAC;ANDAHUAYLAS;PAMPACHIRI;30210;100000;112145;28036;66436;169964;760;27;92.43;15.68;9.0799999;16.09;2.3399999;16.370001
APURIMAC;ANDAHUAYLAS;POMACOCHA;30211;53975.5;42206;13087;68162;25738;760;3;97.029999;10.56;2.3099999;14.85;1.65;13.2
APURIMAC;ANDAHUAYLAS;SAN ANTONIO DE CACHI;30212;114683.4;155250;40476;154050;161250;760;10;96.93;25.41;6.52;8.3400002;2.6800001;16.780001
APURIMAC;ANDAHUAYLAS;SAN JERONIMO;30213;292465.37;1055926;137023;1307388;903412;253080;182;65.800003;10.87;3.22;2.6300001;2.01;8.0699997
APURIMAC;ANDAHUAYLAS;SAN MIGUEL DE CHACCRAMPA;30214;54787;87473;17233;69477;106123;760;6;96.419998;27.83;1.99;7.9499998;1.59;15.11
APURIMAC;ANDAHUAYLAS;SANTA MARIA DE CHICMO;30215;200000;427305;90326;469959;412141;14440;27;93.32;11.17;1.74;2.95;1.8200001;14.2
APURIMAC;ANDAHUAYLAS;TALAVERA;30216;540032.98;959284;187428;1256681;743819;259160;190;62.34;12.76;1.62;5.3200002;2.5599999;9.25
APURIMAC;ANDAHUAYLAS;TUMAY HUARACA;30217;54999;98317;23570;55870;147530;0;4;95.919998;16.639999;7.8699999;34.189999;3.03;20.27
APURIMAC;ANDAHUAYLAS;TURPO;30218;122258.5;191450;59344;123924;273376;2280;8;95.980003;14.9;1.59;4.0999999;2.0899999;15.31
APURIMAC;ANDAHUAYLAS;KAQUIABAMBA;30219;76953;86085;36114;113253;71247;1520;2;97.449997;6.8000002;0.34;3.74;1.02;15.65
APURIMAC;ANDAHUAYLAS;JOSE MARIA ARGUEDAS;30220;100247.35;214722;24003;312918;127982;3800;26;93.699997;13.04;0.18000001;4.6100001;1.42;12.24
APURIMAC;ANTABAMBA;ANTABAMBA;30301;122857.54;148624;47615;217967;82633;6840;62;86.669998;16.860001;6;32.380001;1.71;11.05
APURIMAC;ANTABAMBA;EL ORO;30302;55141.2;34563;9710;50516;12484;1520;8;92.529999;11.74;13.88;41.639999;1.0700001;9.25
APURIMAC;ANTABAMBA;HUAQUIRCA;30303;59425.9;76285;18956;138585;17915;4560;8;88.150002;20.879999;7.0300002;40.16;1.61;10.24
APURIMAC;ANTABAMBA;JUAN ESPINOZA MEDRANO;30304;119620.8;93474;32930;173891;17909;4560;10;85.260002;17.23;3.8;38.25;1.02;10.07
APURIMAC;ANTABAMBA;OROPESA;30305;88680.6;120088;22654;171983;69117;3800;1;88.559998;17.690001;11.04;23.67;2.6600001;13.7
APURIMAC;ANTABAMBA;PACHACONAS;30306;51200;52938;16529;96860;9940;22040;15;91.029999;18.209999;6.1500001;35.130001;1.79;13.33
APURIMAC;ANTABAMBA;SABAINO;30307;96649.5;56832;22525;95298;23102;760;4;97.639999;16.75;7.0799999;58.959999;1.42;12.97
APURIMAC;AYMARAES;CHALHUANCA;30401;225032.78;224143;49071;402857;59143;113240;157;44.650002;17.860001;2.8399999;8.3900003;1.42;3.99
APURIMAC;AYMARAES;CAPAYA;30402;48340.5;29882;10496;24741;37059;0;1;83.540001;12.66;12.66;29.540001;2.53;7.5900002
APURIMAC;AYMARAES;CARAYBAMBA;30403;71612.2;48733;16708;94573;4927;3040;10;91.870003;3.25;2.98;24.93;0.27000001;10.57
APURIMAC;AYMARAES;CHAPIMARCA;30404;55564.91;94939;34825;96868;96332;2280;19;85.830002;11.83;12.93;55.16;4.4000001;16.780001
APURIMAC;AYMARAES;COLCABAMBA;30405;59163.1;35367;14683;50265;22935;0;2;88.43;7.8400002;0.75;2.24;0.37;6.7199998
APURIMAC;AYMARAES;COTARUSE;30406;50000;114978;28075;71580;163520;7600;38;89.610001;16.629999;4.52;23.959999;1.83;8.8000002
APURIMAC;AYMARAES;IHUAYLLO;30407;60815.6;27000;11679;17250;32250;1520;4;86.150002;8.7200003;0.50999999;16.41;1.54;7.6900001
APURIMAC;AYMARAES;JUSTO APU SAHUARAURA;30408;72179;37268;12423;23132;53868;760;5;91.330002;7.3299999;15;54.669998;0.33000001;10.67
APURIMAC;AYMARAES;LUCRE;30409;50000;79085;27648;36114;125486;1520;10;93.870003;19.35;3.45;16.48;2.1099999;8.6199999
APURIMAC;AYMARAES;POCOHUANCA;30410;50982;54661;20685;57984;49516;1520;5;90;11.9;3.0999999;14.76;1.1900001;8.3299999
APURIMAC;AYMARAES;SAN JUAN DE CHACÑA;30411;56500;36218;15644;60220;14680;0;0;88.970001;7.98;3.8;15.21;0;14.07
APURIMAC;AYMARAES;SAÑAYCA;30412;62970.33;56914;20150;54020;60880;6080;0;89.980003;9.0500002;6.3600001;12.22;0;9.0500002
APURIMAC;AYMARAES;SORAYA;30413;63466;38121;12529;17454;58146;1520;4;90.910004;7.6399999;11.27;38.91;0.36000001;14.91
APURIMAC;AYMARAES;TAPAIRIHUA;30414;50000;96846;27426;20891;171409;1520;11;94.639999;8.25;4.8099999;30.540001;1.51;20.360001
APURIMAC;AYMARAES;TINTAY;30415;133882.2;117671;48547;77697;164503;1520;5;85.040001;10.13;6.2399998;24.73;0;7.77
APURIMAC;AYMARAES;TORAYA;30416;60280.5;68450;30851;46169;90731;1520;5;91.169998;6.7199998;2.6900001;25.34;1.34;12.86
APURIMAC;AYMARAES;YANACA;30417;50000;47813;22406;56497;43203;0;10;89.650002;9.54;18.530001;35.150002;0.81999999;7.3600001
APURIMAC;COTABAMBAS;TAMBOBAMBA;30501;284714.24;591370;86373;499530;707870;85120;120;82.910004;16.719999;5.2600002;25.41;3.52;18.08
APURIMAC;COTABAMBAS;COTABAMBAS;30502;99998.9;216947;54540;166172;266628;6080;20;90.150002;14.54;4.0500002;30.42;1.4299999;14.54
APURIMAC;COTABAMBAS;COYLLURQUI;30503;315567.5;384957;72521;105320;684880;5320;36;86.169998;12.8;6.6100001;19.780001;1.55;18.280001
APURIMAC;COTABAMBAS;HAQUIRA;30504;234471.69;552233;113338;604589;514211;31920;94;84.669998;11.38;8.0100002;7.98;2.48;17.83
APURIMAC;COTABAMBAS;MARA;30505;99987.5;346956;69974;129623;568177;6840;51;91.120003;12.38;5.8099999;14.08;2.47;15.56
APURIMAC;COTABAMBAS;CHALLHUAHUACHO;30506;415085.9;638490;62926;515311;758389;57760;260;57.73;17.18;6.7199998;8.3900003;3.01;15.08
APURIMAC;CHINCHEROS;CHINCHEROS;30601;277589;270625;54989;323296;215004;28880;102;67.290001;11.5;2.1600001;3.46;1.05;8.6000004
APURIMAC;CHINCHEROS;ANCO_HUALLO;30602;270597.61;518605;99444;832213;246187;87400;63;71.580002;11.57;2.8599999;7.3099999;1.8099999;12.14
APURIMAC;CHINCHEROS;COCHARCAS;30603;49999.45;90086;23707;44147;132653;0;5;96.739998;7.5500002;10.81;7.1999998;1.37;8.75
APURIMAC;CHINCHEROS;HUACCANA;30604;152605.9;334038;84168;239757;424843;8360;39;82.690002;10.93;4.8499999;3.71;1.9299999;9.25
APURIMAC;CHINCHEROS;OCOBAMBA;30605;145902;340881;85852;170335;527965;9120;60;87.489998;7.98;4.3400002;3.21;1.84;15.72
APURIMAC;CHINCHEROS;ONGOY;30606;50000;123061;34769;29606;210194;760;20;87.849998;11.07;3.51;1.48;1.75;12.82
APURIMAC;CHINCHEROS;URANMARCA;30607;100000;131256;32867;97125;171075;12160;5;95.230003;12.05;4.0599999;4.4200001;1.4299999;16.59
APURIMAC;CHINCHEROS;RANRACANCHA;30608;126324.73;204494;38665;98823;324177;3040;17;92.959999;9;3.21;2.9400001;1.0700001;15.15
APURIMAC;CHINCHEROS;ROCCHACC;30609;106008.71;140429;26969;91126;190574;1520;16;92.360001;7.2600002;12.36;2.55;1.91;17.83
APURIMAC;CHINCHEROS;EL PORVENIR;30610;49897.1;89333;17698;124835;56465;3800;2;94.230003;9.04;0.95999998;0.38;2.6900001;15
APURIMAC;CHINCHEROS;LOS CHANKAS;30611;52993.02;54157;10220;28027;76073;8360;6;86.889999;17.700001;6.5599999;8.5200005;4.2600002;8.1999998
APURIMAC;GRAU;CHUQUIBAMBILLA;30701;308729.45;239106;62827;287163;203037;38000;71;76.709999;17.93;8.4700003;29.389999;1.0599999;9.71
APURIMAC;GRAU;CURPAHUASI;30702;75519;101798;26975;43352;163348;760;3;93.169998;18.27;8.9300003;29.57;0.28;16.18
APURIMAC;GRAU;GAMARRA;30703;167310.88;144265;51477;27076;262524;0;0;96.120003;11.84;2.04;13.47;3.8800001;18.370001
APURIMAC;GRAU;HUAYLLATI;30704;64239;72772;17230;37884;108516;760;0;95.019997;16.02;4.7600002;36.150002;1.08;19.91
APURIMAC;GRAU;MAMARA;30705;52590;38755;16273;47212;33188;3800;1;96.709999;4.4899998;4.1900001;44.310001;2.4000001;16.469999
APURIMAC;GRAU;MICAELA BASTIDAS;30706;49799.8;46362;11457;40580;54820;0;8;96.419998;23.780001;4.5599999;81.110001;0.64999998;8.1400003
APURIMAC;GRAU;PATAYPAMPA;30707;49999.2;43663;12414;43342;42058;0;4;95.269997;19.93;18.58;59.799999;1.35;9.8000002
APURIMAC;GRAU;PROGRESO;30708;100000;152076;20013;104238;196062;8360;8;82.169998;16.08;25.6;31.620001;1.42;22.65
APURIMAC;GRAU;SAN ANTONIO;30709;105403.1;14871;4386;24821;4279;1520;0;93.849998;11.54;10.77;20.77;0;10
APURIMAC;GRAU;SANTA ROSA;30710;49998;26634;14119;26099;33801;0;2;95.730003;11.11;3.4200001;8.1199999;0;17.950001
APURIMAC;GRAU;TURPAY;30711;74161.2;34777;13483;61101;6099;760;2;88.720001;15.04;4.5100002;34.209999;0.38;10.15
APURIMAC;GRAU;VILCABAMBA;30712;57713;65704;14339;122527;4173;7600;16;59.919998;9.0900002;0.82999998;8.4700003;0.41;4.5500002
APURIMAC;GRAU;VIRUNDO;30713;50000;36260;9306;66424;5776;0;2;95.879997;12.76;1.65;11.11;1.23;14.4
APURIMAC;GRAU;CURASCO;30714;73510.1;62615;15627;43777;82523;0;1;90.980003;18.559999;14.69;42.779999;1.29;20.879999
AREQUIPA;AREQUIPA;AREQUIPA;40101;1629963.37;2622654;915959;5623200;0;1856680;8714;0.44;3.79;0.01;0;0.41;0.090000004
AREQUIPA;AREQUIPA;ALTO SELVA ALEGRE;40102;434214.4;4482703;749770;9401400;0;4762920;2839;6.73;11.35;0.11;1.11;0.83999997;0.72000003
AREQUIPA;AREQUIPA;CAYMA;40103;676596.89;4764652;770920;10020953;1447;4835880;3042;5.5999999;10.65;0.19;0.56999999;0.86000001;0.94999999
AREQUIPA;AREQUIPA;CERRO COLORADO;40104;807741.8;10534750;1340705;21703180;24822;8176080;4203;11.51;13.12;0.15000001;0.91000003;1.04;1.16
AREQUIPA;AREQUIPA;CHARACATO;40105;138729.91;690011;107526;1363215;59885;614080;289;19.84;16.209999;0.75;3.4200001;1.16;0.97000003
AREQUIPA;AREQUIPA;CHIGUATA;40106;107890.59;167614;40512;247748;77352;90440;91;34.98;21.1;10.17;17.59;0.75999999;3.23
AREQUIPA;AREQUIPA;JACOBO HUNTER;40107;310705.95;2584467;479405;5423385;2115;2796040;2316;5.4899998;12.72;0.079999998;1;0.86000001;0.94
AREQUIPA;AREQUIPA;LA JOYA;40108;789190.49;1697432;220499;3031558;390242;994080;775;29.200001;14.06;0.88;4.04;1.5;2.28
AREQUIPA;AREQUIPA;MARIANO MELGAR;40109;399233.83;3153721;595281;6577700;0;3750600;2382;10.14;11.96;0.059999999;1.58;1.03;0.81999999
AREQUIPA;AREQUIPA;MIRAFLORES;40110;384670.95;3162811;613974;6633500;0;3588720;2391;4.4899998;9.46;0.07;0.63999999;0.79000002;0.63999999
AREQUIPA;AREQUIPA;MOLLEBAYA;40111;131951.54;266918;30053;464935;61665;66120;71;31.389999;18.23;1.46;7.6799998;0.89999998;1.5599999
AREQUIPA;AREQUIPA;PAUCARPATA;40112;537233.6;6965765;1332802;14449000;0;8107680;5013;6.29;10.73;0.15000001;0.92000002;1.11;0.80000001
AREQUIPA;AREQUIPA;POCSI;40113;50000;24707;12688;25264;22036;17480;5;63.290001;14.98;8.21;51.209999;0.47999999;0.97000003
AREQUIPA;AREQUIPA;POLOBAYA;40114;53940;46406;14467;39952;51748;34200;12;63.389999;19.940001;16.370001;16.67;0.88999999;4.7600002
AREQUIPA;AREQUIPA;QUEQUEÑA;40115;123393.7;263579;37288;521480;11020;48640;1;42.110001;15.74;0.49000001;16.469999;0.49000001;1.71
AREQUIPA;AREQUIPA;SABANDIA;40116;113065.36;228274;55427;472576;1224;284240;123;8.5;13.54;0.63;1.97;0.94;1.5
AREQUIPA;AREQUIPA;SACHACA;40117;184528.5;1282929;213154;2664700;0;1225120;730;6.79;11.83;0.30000001;1.9299999;0.80000001;1.28
AREQUIPA;AREQUIPA;SAN JUAN DE SIGUAS;40118;63183.63;31821;6119;47064;18136;32680;9;29.91;10.75;1.87;2.3399999;0.93000001;2.8
AREQUIPA;AREQUIPA;SAN JUAN DE TARUCANI;40119;131300;64315;20474;59085;72215;4560;29;73.889999;14.39;14.39;52.400002;2.8399999;7.6399999
AREQUIPA;AREQUIPA;SANTA ISABEL DE SIGUAS;40120;81686.2;39278;10237;10014;60086;5320;6;62.150002;8.3699999;83.269997;2.79;0;5.1799998
AREQUIPA;AREQUIPA;SANTA RITA DE SIGUAS;40121;148352.1;338378;27493;662286;13914;139840;0;24.299999;15.9;3.01;0.28;2.4400001;1.8200001
AREQUIPA;AREQUIPA;SOCABAYA;40122;378439.55;3834113;654046;7918336;48864;4130600;2323;6.6799998;12.2;0.46000001;1.02;0.74000001;0.80000001
AREQUIPA;AREQUIPA;TIABAYA;40123;141554;852945;165179;1727483;47417;915040;533;9.5299997;14.46;0.69;1.5700001;1.29;2.53
AREQUIPA;AREQUIPA;UCHUMAYO;40124;145984.9;750419;113754;1466891;81809;615600;460;14.31;13.56;1.22;4.7800002;1.05;0.73000002
AREQUIPA;AREQUIPA;VITOR;40125;157968.75;204560;36950;192095;205005;40280;117;41.59;14.05;22.549999;8.8699999;1.23;2.3399999
AREQUIPA;AREQUIPA;YANAHUARA;40126;233619.48;1282626;422533;2778300;0;582920;1640;0.56;1.45;0.039999999;0.23;0.33000001;0.079999998
AREQUIPA;AREQUIPA;YARABAMBA;40127;50000;73562;18585;142227;3673;78280;35;18.290001;12.2;3.1400001;19.860001;0.87;1.05
AREQUIPA;AREQUIPA;YURA;40128;241159.41;1811184;182988;3606229;52871;2017800;563;17.75;14.45;1.1;4.2600002;1.09;2.29
